Model,Dataset,Metric,Fold,Value,Mean
Extra Trees,MC2,Concordance mean,4,0.33356443354828297,0.34
Extra Trees,MC2,Concordance mean,5,0.3362935752565249,0.34
Extra Trees,MC2,Stability,1,0.5576462366319815,0.56
Extra Trees,MC2,Stability,2,0.5591943769924123,0.56
Extra Trees,MC2,Stability,3,0.5600341630597535,0.56
Extra Trees,MC2,Stability,4,0.5625476109951361,0.56
Extra Trees,MC2,Stability,5,0.5605776123207166,0.56
Extra Trees,MC2,Reliability Index,1,0.8311741800414632,0.82
Extra Trees,MC2,Reliability Index,2,0.8169823790297089,0.82
Extra Trees,MC2,Reliability Index,3,0.8154499762079254,0.82
Extra Trees,MC2,Reliability Index,4,0.8264818682546248,0.82
Extra Trees,MC2,Reliability Index,5,0.8099115964662778,0.82
Extra Trees,MW1,Train AUC mean,1,1.0012718404934404,1.0
Extra Trees,MW1,Train AUC mean,2,0.9984079636241237,1.0
Extra Trees,MW1,Train AUC mean,3,0.9959145439909592,1.0
Extra Trees,MW1,Train AUC mean,4,1.013226342889255,1.0
Extra Trees,MW1,Train AUC mean,5,0.9911793090022212,1.0
Extra Trees,MW1,AUC mean,1,0.796785002584748,0.78
Extra Trees,MW1,AUC mean,2,0.7789403057376024,0.78
Extra Trees,MW1,AUC mean,3,0.7707305790508303,0.78
Extra Trees,MW1,AUC mean,4,0.7812461119678213,0.78
Extra Trees,MW1,AUC mean,5,0.7722980006589985,0.78
Extra Trees,MW1,F1 mean,1,0.35688961068224145,0.36
Extra Trees,MW1,F1 mean,2,0.36102057456202546,0.36
Extra Trees,MW1,F1 mean,3,0.3615907047032015,0.36
Extra Trees,MW1,F1 mean,4,0.3573556004226799,0.36
Extra Trees,MW1,F1 mean,5,0.3631435096298516,0.36
Extra Trees,MW1,Precision mean,1,0.3220257213092063,0.32
Extra Trees,MW1,Precision mean,2,0.32291323663522614,0.32
Extra Trees,MW1,Precision mean,3,0.3200262400954029,0.32
Extra Trees,MW1,Precision mean,4,0.3226812519290783,0.32
Extra Trees,MW1,Precision mean,5,0.3123535500310864,0.32
Extra Trees,MW1,Recall mean,1,0.45019308059742735,0.45
Extra Trees,MW1,Recall mean,2,0.44771319248302033,0.45
Extra Trees,MW1,Recall mean,3,0.4521672966212207,0.45
Extra Trees,MW1,Recall mean,4,0.4490480087798725,0.45
Extra Trees,MW1,Recall mean,5,0.45087842151845947,0.45
Extra Trees,MW1,Generalizability mean,1,1.014823968797534,1.0
Extra Trees,MW1,Generalizability mean,2,0.9943855368369385,1.0
Extra Trees,MW1,Generalizability mean,3,1.0001977613960629,1.0
Extra Trees,MW1,Generalizability mean,4,0.993762495898605,1.0
Extra Trees,MW1,Generalizability mean,5,0.9968302370708584,1.0
Extra Trees,MW1,Concordance mean,1,0.16880272763187298,0.17
Extra Trees,MW1,Concordance mean,2,0.16954930964372292,0.17
Extra Trees,MW1,Concordance mean,3,0.1707595244822741,0.17
Extra Trees,MW1,Concordance mean,4,0.1715732506204675,0.17
Extra Trees,MW1,Concordance mean,5,0.16931518762166273,0.17
Extra Trees,MW1,Stability,1,0.8128941889994746,0.81
Extra Trees,MW1,Stability,2,0.7988294044026552,0.81
Extra Trees,MW1,Stability,3,0.8074197262137655,0.81
Extra Trees,MW1,Stability,4,0.815728644596568,0.81
Extra Trees,MW1,Stability,5,0.8151280357875368,0.81
Extra Trees,MW1,Reliability Index,1,0.8266666801491213,0.83
Extra Trees,MW1,Reliability Index,2,0.8322331173917793,0.83
Extra Trees,MW1,Reliability Index,3,0.8289695048554605,0.83
Extra Trees,MW1,Reliability Index,4,0.8348226460752235,0.83
Extra Trees,MW1,Reliability Index,5,0.8273080515284149,0.83
Extra Trees,CM1,Train AUC mean,1,1.0089866961109735,1.0
Extra Trees,CM1,Train AUC mean,2,1.0159891459921582,1.0
Extra Trees,CM1,Train AUC mean,3,0.9829135958455839,1.0
Extra Trees,CM1,Train AUC mean,4,1.0164655129603657,1.0
Extra Trees,CM1,Train AUC mean,5,0.9756450490909183,1.0
Extra Trees,CM1,AUC mean,1,0.7311487989614315,0.74
Extra Trees,CM1,AUC mean,2,0.7473318913404193,0.74
Extra Trees,CM1,AUC mean,3,0.7475235437131831,0.74
Extra Trees,CM1,AUC mean,4,0.7353227331284587,0.74
Extra Trees,CM1,AUC mean,5,0.7386730328565076,0.74
Extra Trees,CM1,F1 mean,1,0.23151517845617897,0.23
Extra Trees,CM1,F1 mean,2,0.22727961495161061,0.23
Extra Trees,CM1,F1 mean,3,0.2335075625636204,0.23
Extra Trees,CM1,F1 mean,4,0.22838068283632298,0.23
Extra Trees,CM1,F1 mean,5,0.22931696119226705,0.23
Extra Trees,CM1,Precision mean,1,0.2537375895760453,0.25
Extra Trees,CM1,Precision mean,2,0.2500274251951597,0.25
Extra Trees,CM1,Precision mean,3,0.2471973947310185,0.25
Extra Trees,CM1,Precision mean,4,0.24942626043687668,0.25
Extra Trees,CM1,Precision mean,5,0.24961133006089972,0.25
Extra Trees,CM1,Recall mean,1,0.2670650072162335,0.27
Extra Trees,CM1,Recall mean,2,0.2700674928402937,0.27
Extra Trees,CM1,Recall mean,3,0.2687506235469374,0.27
Extra Trees,CM1,Recall mean,4,0.27326297699425656,0.27
Extra Trees,CM1,Recall mean,5,0.27085389940227905,0.27
Extra Trees,CM1,Generalizability mean,1,0.9982676486207868,1.0
Extra Trees,CM1,Generalizability mean,2,1.0000357272854208,1.0
Extra Trees,CM1,Generalizability mean,3,1.003332384881752,1.0
Extra Trees,CM1,Generalizability mean,4,1.0072736322426556,1.0
Extra Trees,CM1,Generalizability mean,5,0.9910906069693848,1.0
Extra Trees,CM1,Concordance mean,1,0.27781825872287136,0.28
Extra Trees,CM1,Concordance mean,2,0.28384374058144207,0.28
Extra Trees,CM1,Concordance mean,3,0.279584832643944,0.28
Extra Trees,CM1,Concordance mean,4,0.27676476020612695,0.28
Extra Trees,CM1,Concordance mean,5,0.28198840784561585,0.28
Extra Trees,CM1,Stability,1,0.8032698096864468,0.8
Extra Trees,CM1,Stability,2,0.7873258060921052,0.8
Extra Trees,CM1,Stability,3,0.8013997226849646,0.8
Extra Trees,CM1,Stability,4,0.8054463314891633,0.8
Extra Trees,CM1,Stability,5,0.8025583300473201,0.8
Extra Trees,CM1,Reliability Index,1,0.8574754999079955,0.85
Extra Trees,CM1,Reliability Index,2,0.8401248032421114,0.85
Extra Trees,CM1,Reliability Index,3,0.8549112075973292,0.85
Extra Trees,CM1,Reliability Index,4,0.849511852005622,0.85
Extra Trees,CM1,Reliability Index,5,0.8479766372469416,0.85
Extra Trees,PC1,Train AUC mean,1,0.9980281047801832,1.0
Extra Trees,PC1,Train AUC mean,2,1.0040508590685135,1.0
Extra Trees,PC1,Train AUC mean,3,1.007168460697942,1.0
Extra Trees,PC1,Train AUC mean,4,1.002423601964624,1.0
Extra Trees,PC1,Train AUC mean,5,0.9883289734887368,1.0
Extra Trees,PC1,AUC mean,1,0.8692522338194706,0.87
Extra Trees,PC1,AUC mean,2,0.8728391789868137,0.87
Extra Trees,PC1,AUC mean,3,0.8672466221511608,0.87
Extra Trees,PC1,AUC mean,4,0.8673296578607452,0.87
Extra Trees,PC1,AUC mean,5,0.8733323071818088,0.87
Extra Trees,PC1,F1 mean,1,0.3802052239399145,0.38
Extra Trees,PC1,F1 mean,2,0.3776563215706218,0.38
Extra Trees,PC1,F1 mean,3,0.3788539703499805,0.38
Extra Trees,PC1,F1 mean,4,0.38284234338242035,0.38
Extra Trees,PC1,F1 mean,5,0.380442140757063,0.38
Extra Trees,PC1,Precision mean,1,0.3099570690656164,0.31
Extra Trees,PC1,Precision mean,2,0.310976055478753,0.31
Extra Trees,PC1,Precision mean,3,0.30774823126716944,0.31
Extra Trees,PC1,Precision mean,4,0.31124223656743527,0.31
Extra Trees,PC1,Precision mean,5,0.31007640762102623,0.31
Extra Trees,PC1,Recall mean,1,0.5266081801638058,0.53
Extra Trees,PC1,Recall mean,2,0.5408823613599558,0.53
Extra Trees,PC1,Recall mean,3,0.5305221746226495,0.53
Extra Trees,PC1,Recall mean,4,0.5243672683501505,0.53
Extra Trees,PC1,Recall mean,5,0.527620015503438,0.53
Extra Trees,PC1,Generalizability mean,1,0.9916933066944914,1.0
Extra Trees,PC1,Generalizability mean,2,1.0024461337404624,1.0
Extra Trees,PC1,Generalizability mean,3,0.9991796247657954,1.0
Extra Trees,PC1,Generalizability mean,4,0.9985485987612654,1.0
Extra Trees,PC1,Generalizability mean,5,1.0081323360379846,1.0
Extra Trees,PC1,Concordance mean,1,0.49208471136813453,0.49
Extra Trees,PC1,Concordance mean,2,0.4919678570889464,0.49
Extra Trees,PC1,Concordance mean,3,0.49242777387441594,0.49
Extra Trees,PC1,Concordance mean,4,0.4934395364639877,0.49
Extra Trees,PC1,Concordance mean,5,0.48008012120451576,0.49
Extra Trees,PC1,Stability,1,0.8893671284129578,0.89
Extra Trees,PC1,Stability,2,0.873159182834446,0.89
Extra Trees,PC1,Stability,3,0.8929420559709422,0.89
Extra Trees,PC1,Stability,4,0.8925788229433435,0.89
Extra Trees,PC1,Stability,5,0.9019528098383104,0.89
Extra Trees,PC1,Reliability Index,1,0.9091480820341574,0.9
Extra Trees,PC1,Reliability Index,2,0.9002993428629056,0.9
Extra Trees,PC1,Reliability Index,3,0.8939818232976005,0.9
Extra Trees,PC1,Reliability Index,4,0.9028365179859951,0.9
Extra Trees,PC1,Reliability Index,5,0.8937342338193422,0.9
Extra Trees,PC2,Train AUC mean,1,0.9862187538981696,0.99
Extra Trees,PC2,Train AUC mean,2,0.9959580854196891,0.99
Extra Trees,PC2,Train AUC mean,3,0.9807315664524673,0.99
Extra Trees,PC2,Train AUC mean,4,0.9941783531737156,0.99
Extra Trees,PC2,Train AUC mean,5,0.9929132410559587,0.99
Extra Trees,PC2,AUC mean,1,0.8714980087347778,0.88
Extra Trees,PC2,AUC mean,2,0.88846850121678,0.88
Extra Trees,PC2,AUC mean,3,0.8860458942184027,0.88
Extra Trees,PC2,AUC mean,4,0.8807960595154803,0.88
Extra Trees,PC2,AUC mean,5,0.873191536314559,0.88
Extra Trees,PC2,F1 mean,1,0.04970683101316648,0.05
Extra Trees,PC2,F1 mean,2,0.04986804523061166,0.05
Extra Trees,PC2,F1 mean,3,0.05040966036189472,0.05
Extra Trees,PC2,F1 mean,4,0.04965848875016204,0.05
Extra Trees,PC2,F1 mean,5,0.0503569746441651,0.05
Extra Trees,PC2,Precision mean,1,0.02964338364902769,0.03
Extra Trees,PC2,Precision mean,2,0.02995485690745123,0.03
Extra Trees,PC2,Precision mean,3,0.030049022349983433,0.03
Extra Trees,PC2,Precision mean,4,0.03075004332172556,0.03
Extra Trees,PC2,Precision mean,5,0.02960269377181208,0.03
Extra Trees,PC2,Recall mean,1,0.1312322339784083,0.13
Extra Trees,PC2,Recall mean,2,0.1295222885711128,0.13
Extra Trees,PC2,Recall mean,3,0.12986026209775137,0.13
Extra Trees,PC2,Recall mean,4,0.12948155720602356,0.13
Extra Trees,PC2,Recall mean,5,0.12990365814670396,0.13
Extra Trees,PC2,Generalizability mean,1,0.9958107842582212,1.0
Extra Trees,PC2,Generalizability mean,2,1.0118454284764373,1.0
Extra Trees,PC2,Generalizability mean,3,0.9927909672110596,1.0
Extra Trees,PC2,Generalizability mean,4,1.0086358212455964,1.0
Extra Trees,PC2,Generalizability mean,5,0.990916998808686,1.0
Extra Trees,PC2,Concordance mean,1,0.3093859083925814,0.31
Extra Trees,PC2,Concordance mean,2,0.3062539309606303,0.31
Extra Trees,PC2,Concordance mean,3,0.31098105949348337,0.31
Extra Trees,PC2,Concordance mean,4,0.3140461430615822,0.31
Extra Trees,PC2,Concordance mean,5,0.30933295809172284,0.31
Extra Trees,PC2,Stability,1,0.7848157545354888,0.78
Extra Trees,PC2,Stability,2,0.7775990463220729,0.78
Extra Trees,PC2,Stability,3,0.7845609179114055,0.78
Extra Trees,PC2,Stability,4,0.7738388322395543,0.78
Extra Trees,PC2,Stability,5,0.779185448991479,0.78
Extra Trees,PC2,Reliability Index,1,0.8431526124377191,0.85
Extra Trees,PC2,Reliability Index,2,0.8523409164091793,0.85
Extra Trees,PC2,Reliability Index,3,0.864877126564023,0.85
Extra Trees,PC2,Reliability Index,4,0.8363101702005674,0.85
Extra Trees,PC2,Reliability Index,5,0.853319174388511,0.85
Extra Trees,PC3,Train AUC mean,1,0.9910308369614305,0.99
Extra Trees,PC3,Train AUC mean,2,0.9871257825623156,0.99
Extra Trees,PC3,Train AUC mean,3,0.9928977684385991,0.99
Extra Trees,PC3,Train AUC mean,4,0.9892331680238472,0.99
Extra Trees,PC3,Train AUC mean,5,0.9897124440138075,0.99
Extra Trees,PC3,AUC mean,1,0.841574886384439,0.84
Extra Trees,PC3,AUC mean,2,0.8332110235288528,0.84
Extra Trees,PC3,AUC mean,3,0.8319813802241104,0.84
Extra Trees,PC3,AUC mean,4,0.8505454905716561,0.84
Extra Trees,PC3,AUC mean,5,0.8426872192909415,0.84
Extra Trees,PC3,F1 mean,1,0.4177206106010126,0.42
Extra Trees,PC3,F1 mean,2,0.4202612711437377,0.42
Extra Trees,PC3,F1 mean,3,0.42356603658857417,0.42
Extra Trees,PC3,F1 mean,4,0.4209834636614002,0.42
Extra Trees,PC3,F1 mean,5,0.4174686180052753,0.42
Extra Trees,PC3,Precision mean,1,0.32038981575862524,0.32
Extra Trees,PC3,Precision mean,2,0.3215067506469951,0.32
Extra Trees,PC3,Precision mean,3,0.3180738082115732,0.32
Extra Trees,PC3,Precision mean,4,0.3195902221080753,0.32
Extra Trees,PC3,Precision mean,5,0.3204394032747312,0.32
Extra Trees,PC3,Recall mean,1,0.6147237925891005,0.61
Extra Trees,PC3,Recall mean,2,0.6115872628640617,0.61
Extra Trees,PC3,Recall mean,3,0.6114915128432113,0.61
Extra Trees,PC3,Recall mean,4,0.6110132136238617,0.61
Extra Trees,PC3,Recall mean,5,0.6011842180797646,0.61
Extra Trees,PC3,Generalizability mean,1,1.005611252162672,1.0
Extra Trees,PC3,Generalizability mean,2,0.9850743899479711,1.0
Extra Trees,PC3,Generalizability mean,3,0.9906787551846441,1.0
Extra Trees,PC3,Generalizability mean,4,1.011631314282591,1.0
Extra Trees,PC3,Generalizability mean,5,1.0070042884221215,1.0
Extra Trees,PC3,Concordance mean,1,0.5379638310935786,0.53
Extra Trees,PC3,Concordance mean,2,0.5286393485421718,0.53
Extra Trees,PC3,Concordance mean,3,0.5239716044010144,0.53
Extra Trees,PC3,Concordance mean,4,0.5288049304456223,0.53
Extra Trees,PC3,Concordance mean,5,0.5306202855176133,0.53
Extra Trees,PC3,Stability,1,0.8703133046317876,0.87
Extra Trees,PC3,Stability,2,0.879485182614273,0.87
Extra Trees,PC3,Stability,3,0.8664846949194832,0.87
Extra Trees,PC3,Stability,4,0.8726877825996472,0.87
Extra Trees,PC3,Stability,5,0.8610290352348094,0.87
Extra Trees,PC3,Reliability Index,1,0.9053500276567824,0.9
Extra Trees,PC3,Reliability Index,2,0.9013193740450666,0.9
Extra Trees,PC3,Reliability Index,3,0.8945333541396934,0.9
Extra Trees,PC3,Reliability Index,4,0.8991658472924824,0.9
Extra Trees,PC3,Reliability Index,5,0.8996313968659754,0.9
Extra Trees,PC4,Train AUC mean,1,0.9891823711304584,0.99
Extra Trees,PC4,Train AUC mean,2,1.00943119658624,0.99
Extra Trees,PC4,Train AUC mean,3,0.9908854886038663,0.99
Extra Trees,PC4,Train AUC mean,4,0.9894428243465412,0.99
Extra Trees,PC4,Train AUC mean,5,0.971058119332894,0.99
Extra Trees,PC4,AUC mean,1,0.9129169282924314,0.92
Extra Trees,PC4,AUC mean,2,0.9187306434251267,0.92
Extra Trees,PC4,AUC mean,3,0.9148361956283462,0.92
Extra Trees,PC4,AUC mean,4,0.9338816088167025,0.92
Extra Trees,PC4,AUC mean,5,0.9196346238373931,0.92
Extra Trees,PC4,F1 mean,1,0.5859467301151654,0.58
Extra Trees,PC4,F1 mean,2,0.578850125249761,0.58
Extra Trees,PC4,F1 mean,3,0.5787085286476947,0.58
Extra Trees,PC4,F1 mean,4,0.5779794867737599,0.58
Extra Trees,PC4,F1 mean,5,0.5785151292136193,0.58
Extra Trees,PC4,Precision mean,1,0.4810909321818633,0.47
Extra Trees,PC4,Precision mean,2,0.461990820181713,0.47
Extra Trees,PC4,Precision mean,3,0.4634951456982565,0.47
Extra Trees,PC4,Precision mean,4,0.470392700339253,0.47
Extra Trees,PC4,Precision mean,5,0.47303040159891413,0.47
Extra Trees,PC4,Recall mean,1,0.7809653856373394,0.78
Extra Trees,PC4,Recall mean,2,0.779282172146436,0.78
Extra Trees,PC4,Recall mean,3,0.7726325863961276,0.78
Extra Trees,PC4,Recall mean,4,0.7835166808626806,0.78
Extra Trees,PC4,Recall mean,5,0.7836031749574168,0.78
Extra Trees,PC4,Generalizability mean,1,0.998733131075883,1.0
Extra Trees,PC4,Generalizability mean,2,1.0064949783620896,1.0
Extra Trees,PC4,Generalizability mean,3,0.9996162576472255,1.0
Extra Trees,PC4,Generalizability mean,4,0.9913008472212627,1.0
Extra Trees,PC4,Generalizability mean,5,1.0038547856935394,1.0
Extra Trees,PC4,Concordance mean,1,0.42239377399365774,0.42
Extra Trees,PC4,Concordance mean,2,0.4219327204656415,0.42
Extra Trees,PC4,Concordance mean,3,0.4281418570991999,0.42
Extra Trees,PC4,Concordance mean,4,0.41158617439455863,0.42
Extra Trees,PC4,Concordance mean,5,0.41594547404694204,0.42
Extra Trees,PC4,Stability,1,0.9169600826360021,0.92
Extra Trees,PC4,Stability,2,0.9246048380957322,0.92
Extra Trees,PC4,Stability,3,0.9256131068056525,0.92
Extra Trees,PC4,Stability,4,0.9139881916542706,0.92
Extra Trees,PC4,Stability,5,0.918833780808343,0.92
Extra Trees,PC4,Reliability Index,1,0.8777339315087946,0.89
Extra Trees,PC4,Reliability Index,2,0.9071123780271206,0.89
Extra Trees,PC4,Reliability Index,3,0.9013072604922753,0.89
Extra Trees,PC4,Reliability Index,4,0.8817099942713825,0.89
Extra Trees,PC4,Reliability Index,5,0.8821364357004273,0.89
Extra Trees,Mean,Train AUC mean,1,0.9870262583657602,0.99
Extra Trees,Mean,Train AUC mean,2,0.9794483699613553,0.99
Extra Trees,Mean,Train AUC mean,3,0.9973340226891437,0.99
Extra Trees,Mean,Train AUC mean,4,0.9885375098484017,0.99
Extra Trees,Mean,Train AUC mean,5,0.997653839135339,0.99
Extra Trees,Mean,AUC mean,1,0.8289287944432806,0.84
Extra Trees,Mean,AUC mean,2,0.835990131737534,0.84
Extra Trees,Mean,AUC mean,3,0.8436611218505486,0.84
Extra Trees,Mean,AUC mean,4,0.8454940565942629,0.84
Extra Trees,Mean,AUC mean,5,0.8459258953743737,0.84
Extra Trees,Mean,F1 mean,1,0.35570424138817763,0.36
Extra Trees,Mean,F1 mean,2,0.36354496600942127,0.36
Extra Trees,Mean,F1 mean,3,0.35757965438907513,0.36
Extra Trees,Mean,F1 mean,4,0.3627453563029178,0.36
Extra Trees,Mean,F1 mean,5,0.36042578191040797,0.36
Extra Trees,Mean,Precision mean,1,0.3161363073494835,0.32
Extra Trees,Mean,Precision mean,2,0.3195347276488685,0.32
Extra Trees,Mean,Precision mean,3,0.3217194612386272,0.32
Extra Trees,Mean,Precision mean,4,0.32251314406646064,0.32
Extra Trees,Mean,Precision mean,5,0.3200963596965601,0.32
Extra Trees,Mean,Recall mean,1,0.4926125460526843,0.49
Extra Trees,Mean,Recall mean,2,0.49006889857561386,0.49
Extra Trees,Mean,Recall mean,3,0.4839354151420499,0.49
Extra Trees,Mean,Recall mean,4,0.48882009714880764,0.49
Extra Trees,Mean,Recall mean,5,0.4945630430808442,0.49
Extra Trees,Mean,Generalizability mean,1,1.0191307680928026,1.0
Extra Trees,Mean,Generalizability mean,2,0.9872607485306785,1.0
Extra Trees,Mean,Generalizability mean,3,0.9902740145202081,1.0
Extra Trees,Mean,Generalizability mean,4,1.0143773211545277,1.0
Extra Trees,Mean,Generalizability mean,5,0.988957147701784,1.0
Extra Trees,Mean,Concordance mean,1,0.3765872434194215,0.38
Extra Trees,Mean,Concordance mean,2,0.3797790322622402,0.38
Extra Trees,Mean,Concordance mean,3,0.3832382470565732,0.38
Extra Trees,Mean,Concordance mean,4,0.3812437357074716,0.38
Extra Trees,Mean,Concordance mean,5,0.37915174155429376,0.38
Extra Trees,Mean,Stability,1,0.8139617797021597,0.82
Extra Trees,Mean,Stability,2,0.8136493535918451,0.82
Extra Trees,Mean,Stability,3,0.8122793963905612,0.82
Extra Trees,Mean,Stability,4,0.8381845439236877,0.82
Extra Trees,Mean,Stability,5,0.8219249263917457,0.82
Extra Trees,Mean,Reliability Index,1,0.8832857531006023,0.87
Extra Trees,Mean,Reliability Index,2,0.8712400019006328,0.87
Extra Trees,Mean,Reliability Index,3,0.8738938910592211,0.87
Extra Trees,Mean,Reliability Index,4,0.8692746606812388,0.87
Extra Trees,Mean,Reliability Index,5,0.8523056932583046,0.87
Gradient Boosting,MC1,Train AUC mean,1,0.9968035990885142,1.0
Gradient Boosting,MC1,Train AUC mean,2,0.9924310792592141,1.0
Gradient Boosting,MC1,Train AUC mean,3,0.9879922989522881,1.0
Gradient Boosting,MC1,Train AUC mean,4,0.9986497033662843,1.0
Gradient Boosting,MC1,Train AUC mean,5,1.0241233193336985,1.0
Gradient Boosting,MC1,AUC mean,1,0.966594232887682,0.97
Gradient Boosting,MC1,AUC mean,2,0.9795040018269393,0.97
Gradient Boosting,MC1,AUC mean,3,0.9709982411810364,0.97
Gradient Boosting,MC1,AUC mean,4,0.9745914724671361,0.97
Gradient Boosting,MC1,AUC mean,5,0.9583120516372061,0.97
Gradient Boosting,MC1,F1 mean,1,0.4607498659102335,0.46
Gradient Boosting,MC1,F1 mean,2,0.46168839501551917,0.46
Gradient Boosting,MC1,F1 mean,3,0.45570529205844507,0.46
Gradient Boosting,MC1,F1 mean,4,0.46091298941154135,0.46
Gradient Boosting,MC1,F1 mean,5,0.46094345760426103,0.46
Gradient Boosting,MC1,Precision mean,1,0.41974268632929146,0.42
Gradient Boosting,MC1,Precision mean,2,0.4173233594106493,0.42
Gradient Boosting,MC1,Precision mean,3,0.4170643825052531,0.42
Gradient Boosting,MC1,Precision mean,4,0.42242724702315976,0.42
Gradient Boosting,MC1,Precision mean,5,0.4234423247316465,0.42
Gradient Boosting,MC1,Recall mean,1,0.5138495019801956,0.52
Gradient Boosting,MC1,Recall mean,2,0.5180921245367212,0.52
Gradient Boosting,MC1,Recall mean,3,0.5209095464076073,0.52
Gradient Boosting,MC1,Recall mean,4,0.5211563707440143,0.52
Gradient Boosting,MC1,Recall mean,5,0.5259924563314615,0.52
Gradient Boosting,MC1,Generalizability mean,1,1.0077849574121325,1.0
Gradient Boosting,MC1,Generalizability mean,2,0.985114371276526,1.0
Gradient Boosting,MC1,Generalizability mean,3,1.011830998077237,1.0
Gradient Boosting,MC1,Generalizability mean,4,0.9897943716674588,1.0
Gradient Boosting,MC1,Generalizability mean,5,1.0054753015666458,1.0
Gradient Boosting,MC1,Concordance mean,1,0.5748515998111593,0.57
Gradient Boosting,MC1,Concordance mean,2,0.5720934055112197,0.57
Gradient Boosting,MC1,Concordance mean,3,0.5640765288926667,0.57
Gradient Boosting,MC1,Concordance mean,4,0.5734754718549276,0.57
Gradient Boosting,MC1,Concordance mean,5,0.5655029939300269,0.57
Gradient Boosting,MC1,Stability,1,0.7452743184148356,0.74
Gradient Boosting,MC1,Stability,2,0.7493303181110696,0.74
Gradient Boosting,MC1,Stability,3,0.7322520767283455,0.74
Gradient Boosting,MC1,Stability,4,0.740363300262063,0.74
Gradient Boosting,MC1,Stability,5,0.7327799864836861,0.74
Gradient Boosting,MC1,Reliability Index,1,0.8720887287574945,0.88
Gradient Boosting,MC1,Reliability Index,2,0.8844013371317268,0.88
Gradient Boosting,MC1,Reliability Index,3,0.8772661245551914,0.88
Gradient Boosting,MC1,Reliability Index,4,0.8928715646950673,0.88
Gradient Boosting,MC1,Reliability Index,5,0.8733722448605198,0.88
Gradient Boosting,MC2,Train AUC mean,1,1.0071816922303887,1.0
Gradient Boosting,MC2,Train AUC mean,2,0.9981875712259705,1.0
Gradient Boosting,MC2,Train AUC mean,3,1.0051517757636097,1.0
Gradient Boosting,MC2,Train AUC mean,4,0.9927570205706019,1.0
Gradient Boosting,MC2,Train AUC mean,5,0.9967219402094295,1.0
Gradient Boosting,MC2,AUC mean,1,0.7576760636719121,0.76
Gradient Boosting,MC2,AUC mean,2,0.7522102534468023,0.76
Gradient Boosting,MC2,AUC mean,3,0.7635744168755344,0.76
Gradient Boosting,MC2,AUC mean,4,0.7634846609684819,0.76
Gradient Boosting,MC2,AUC mean,5,0.7630546050372694,0.76
Gradient Boosting,MC2,F1 mean,1,0.5255109506139725,0.52
Gradient Boosting,MC2,F1 mean,2,0.5250574633811245,0.52
Gradient Boosting,MC2,F1 mean,3,0.5156157384045971,0.52
Gradient Boosting,MC2,F1 mean,4,0.5194870439566969,0.52
Gradient Boosting,MC2,F1 mean,5,0.5143288036436086,0.52
Gradient Boosting,MC2,Precision mean,1,0.5687801733656117,0.57
Gradient Boosting,MC2,Precision mean,2,0.565236904543302,0.57
Gradient Boosting,MC2,Precision mean,3,0.5778598510836409,0.57
Gradient Boosting,MC2,Precision mean,4,0.5707155239209334,0.57
Gradient Boosting,MC2,Precision mean,5,0.567407547086512,0.57
Gradient Boosting,MC2,Recall mean,1,0.5081376294867658,0.5
Gradient Boosting,MC2,Recall mean,2,0.49124433221563923,0.5
Gradient Boosting,MC2,Recall mean,3,0.492030251840664,0.5
Gradient Boosting,MC2,Recall mean,4,0.506140201716618,0.5
Gradient Boosting,MC2,Recall mean,5,0.5024475847403127,0.5
Gradient Boosting,MC2,Generalizability mean,1,0.9990506937701119,1.0
Gradient Boosting,MC2,Generalizability mean,2,0.9833365941785378,1.0
Gradient Boosting,MC2,Generalizability mean,3,0.996323322321284,1.0
Gradient Boosting,MC2,Generalizability mean,4,1.0165209293754789,1.0
Gradient Boosting,MC2,Generalizability mean,5,1.004768460354588,1.0
Gradient Boosting,MC2,Concordance mean,1,0.5436733586816237,0.54
Gradient Boosting,MC2,Concordance mean,2,0.5403692974763736,0.54
Gradient Boosting,MC2,Concordance mean,3,0.5406107194308019,0.54
Gradient Boosting,MC2,Concordance mean,4,0.5311960026204479,0.54
Gradient Boosting,MC2,Concordance mean,5,0.544150621790753,0.54
Gradient Boosting,MC2,Stability,1,0.5077965846301409,0.5
Gradient Boosting,MC2,Stability,2,0.4956053836961188,0.5
Gradient Boosting,MC2,Stability,3,0.5002087517377495,0.5
Gradient Boosting,MC2,Stability,4,0.49771095669146803,0.5
Gradient Boosting,MC2,Stability,5,0.4986783232445228,0.5
Gradient Boosting,MC2,Reliability Index,1,0.8419882277197116,0.84
Gradient Boosting,MC2,Reliability Index,2,0.8239971198916889,0.84
Gradient Boosting,MC2,Reliability Index,3,0.8467074795625475,0.84
Gradient Boosting,MC2,Reliability Index,4,0.8478821375019531,0.84
Gradient Boosting,MC2,Reliability Index,5,0.8394250353240995,0.84
Gradient Boosting,MW1,Train AUC mean,1,0.9857796817843667,1.0
Gradient Boosting,MW1,Train AUC mean,2,1.0007837162390005,1.0
Gradient Boosting,MW1,Train AUC mean,3,1.023318938539716,1.0
Gradient Boosting,MW1,Train AUC mean,4,0.9827745505123345,1.0
Gradient Boosting,MW1,Train AUC mean,5,1.0073431129245827,1.0
Gradient Boosting,MW1,AUC mean,1,0.7709210835662014,0.78
Gradient Boosting,MW1,AUC mean,2,0.7864032501266168,0.78
Gradient Boosting,MW1,AUC mean,3,0.7748598399140463,0.78
Gradient Boosting,MW1,AUC mean,4,0.7832779360225944,0.78
